"","PITCHER_KEY","PITCH_TYPE_KEY","PLATE_X","PLATE_Z","PITCH_RESULT_KEY","RELEASE_SPEED","HORIZONTAL_BREAK","INDUCED_VERTICAL_BREAK","RELEASE_HEIGHT","woba_value","GRAVITY"
"38","A","FB",6.6855239868164,51.0275974273681,"BallCalled",95.4688034057617,"-9.7476701736450195",19.7812995910645,71.7555599212646,NA,36
"39","A","FB",-5.06273996829986,28.9457988739014,"FoulBall",95.3498992919922,"-13.5431003570557",19.6177997589111,70.730037689209,NA,36
"40","A","SL",-5.63099992275238,43.2243604660034,"InPlay",81.9473037719727,"13.0050001144409",0.527141988277435,67.1860828399658,0,36
"41","A","CB",-1.64457607269287,30.0890407562256,"StrikeCalled",79.5130004882813,"10.15149974823",-13.7705001831055,71.03196144104,NA,36
"42","A","CH",-14.6244006156922,29.8306789398193,"FoulBall",85.3271026611328,"-10.050600051879901",10.7833995819092,66.2189998626709,NA,36
"43","A","FB",-1.4284799695015,46.7505598068238,"StrikeSwinging",97.4729995727539,"-12.302599906921399",15.6984996795654,71.3809204101563,NA,36
"44","A","FB",1.4809559583664,25.743839263916,"InPlay",96.0157012939453,"-12.8933000564575",17.5842990875244,70.3391990661622,0.9,36
"45","A","SL",-18.8823595046998,52.0411205291748,"BallCalled",80.3713989257813,"18.2777004241943",0.822120010852814,68.5052375793457,NA,36
"46","A","SL",2.37247198820114,34.412281036377,"FoulBall",81.7166976928711,"17.594999313354499",2.30562996864319,67.5216007232666,NA,36
"47","A","SL",-6.31605577468872,26.6971206665039,"StrikeCalled",83.6990966796875,"18.494800567626999",2.57765007019043,67.1780376434326,NA,36
"48","A","FB",-14.4882001876831,41.7854404449463,"FoulBall",96.1751022338867,"-10.382399559021",19.3939990997314,71.8718376159668,NA,36
"49","A","SL",33.2921991348266,21.4323606491089,"BallCalled",83.9290008544922,"19.393100738525401",3.19928002357483,66.2651996612549,NA,36
"50","A","CB",2.10700803995132,21.517680644989,"FoulBall",78.6940002441406,"9.4700803756713903",-14.5661001205444,70.136157989502,NA,36
"51","A","FB",-7.23087573051452,21.6782398223876,"FoulBall",95.7193984985352,"-12.587699890136699",19.7021999359131,70.3178386688232,NA,36
"52","A","CB",6.38117980957031,10.8317399024963,"StrikeSwinging",79.5022964477539,"7.8922100067138699",-12.6373996734619,70.500961303711,NA,36
"53","A","CB",2.54846405982971,20.6761193275452,"BallCalled",77.5288009643555,"12.230899810791",-10.7658004760742,70.4827194213868,NA,36
"54","A","CB",-1.52834397554398,32.3858413696289,"InPlay",77.2331008911133,"11.266599655151399",-12.835599899292,70.6278018951416,0.9,36
"55","A","FB",-24.1047592163086,58.1558418273925,"BallCalled",92.8386001586914,"-11.9799995422363",18.3855991363525,72.3993587493896,NA,36
"56","A","FB",-8.99955582618713,27.9949207305908,"StrikeCalled",94.8404006958008,"-10.976499557495099",17.5984001159668,70.8197994232177,NA,36
"57","A","FB",0.843782365322113,23.6702399253845,"StrikeCalled",94.2661972045898,"-13.619199752807599",18.1413993835449,71.239797592163,NA,36
